Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.92, 0.023, -0.854, -1.892, 0.305, 85.671, -23.643, -36.453, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.92, 0.023, -0.854, -1.892, 0.305, 85.671, -23.643, -36.458, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.92, 0.023, -0.854, -1.892, 0.305, 85.677, -23.648, -36.469, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.919, 0.025, -1.038, -1.953, 0, 85.677, -23.648, -36.48, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.919, 0.025, -1.038, -1.953, 0, 85.677, -23.648, -36.486, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.919, 0.025, -1.038, -1.953, 0, 85.682, -23.648, -36.497, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.553,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.919, 0.025, -1.038, -1.953, 0, 85.682, -23.648, -36.508, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.627,d6:24:01:31:b7:6e, 2015-01-01 00:59:38.100, 0.331, 0.885, 0.36, 0.366, -2.563, -1.404, 68.483, -19.572, -97.927, -55.427, -32.140, -6.613, 27.05, 0.61212, 0.26154, -0.50906, -0.54556,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.917, 0.023, -1.099, -1.343, -0.061, 85.682, -23.654, -36.513, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.917, 0.023, -1.099, -1.343, -0.061, 85.682, -23.654, -36.519, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.917, 0.023, -1.099, -1.343, -0.061, 85.682, -23.654, -36.524, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.401, 0.917, 0.023, -1.099, -1.343, -0.061, 85.682, -23.654, -36.53, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.401, 0.917, 0.02, -0.977, -0.977, 0, 85.682, -23.654, -36.535, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.401, 0.917, 0.02, -0.977, -0.977, 0, 85.682, -23.654, -36.541, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.401, 0.917, 0.02, -0.977, -0.977, 0, 85.682, -23.654, -36.541, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.643,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.917, 0.02, -0.977, -0.977, 0, 85.682, -23.654, -36.546, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.918, 0.022, -0.671, 0, 0.183, 85.682, -23.654, -36.546, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.918, 0.022, -0.671, 0, 0.183, 85.682, -23.659, -36.546, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.405, 0.918, 0.022, -0.671, 0, 0.183, 85.682, -23.659, -36.541, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.918, 0.022, -0.671, 0, 0.183, 85.682, -23.659, -36.541, -51.940, -85.173, -122.053, 24.85, -0.71863, -0.59644, 0.34702, 0.08545,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.916, 0.02, -1.16, 0.244, 0.61, 85.677, -23.665, -36.541, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.916, 0.02, -1.16, 0.244, 0.61, 85.677, -23.665, -36.535, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.916, 0.02, -1.16, 0.244, 0.61, 85.671, -23.67, -36.535, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.645,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.916, 0.02, -1.16, 0.244, 0.61, 85.666, -23.676, -36.53, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.92, 0.024, -1.709, 0.305, 0.183, 85.66, -23.676, -36.53, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.92, 0.024, -1.709, 0.305, 0.183, 85.655, -23.676, -36.524, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.92, 0.024, -1.709, 0.305, 0.183, 85.649, -23.676, -36.524, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.92, 0.024, -1.709, 0.305, 0.183, 85.644, -23.676, -36.519, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.917, 0.022, -1.465, 0.183, 0.061, 85.638, -23.681, -36.519, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.917, 0.022, -1.465, 0.183, 0.061, 85.633, -23.681, -36.513, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.399, 0.917, 0.022, -1.465, 0.183, 0.061, 85.627, -23.681, -36.513, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.702,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.917, 0.022, -1.465, 0.183, 0.061, 85.627, -23.681, -36.508, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.024, -1.221, 0.183, 0.122, 85.622, -23.681, -36.508, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.024, -1.221, 0.183, 0.122, 85.616, -23.681, -36.508, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.024, -1.221, 0.183, 0.122, 85.616, -23.681, -36.502, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.024, -1.221, 0.183, 0.122, 85.611, -23.681, -36.502, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.022, -0.732, 0.488, -0.061, 85.611, -23.681, -36.497, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.022, -0.732, 0.488, -0.061, 85.611, -23.681, -36.491, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.398, 0.912, 0.022, -0.732, 0.488, -0.061, 85.611, -23.681, -36.491, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.734,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.305, 0.396, 0.912, 0.022, -0.732, 0.488, -0.061, 85.605, -23.681, -36.486, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.747,d6:24:01:31:b7:6e, 2015-01-01 00:59:38.485, 0.325, 0.884, 0.35, 2.869, -2.686, -1.648, 68.791, -19.528, -98.289, -55.427, -32.140, -6.613, 27.05, 0.60388, 0.25839, -0.51294, -0.55258,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.396, 0.912, 0.023, -0.061, 0.671, 0, 85.611, -23.681, -36.48, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.396, 0.912, 0.023, -0.061, 0.671, 0, 85.611, -23.681, -36.475, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.396, 0.912, 0.023, -0.061, 0.671, 0, 85.611, -23.681, -36.469, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.912, 0.023, -0.061, 0.671, 0, 85.611, -23.681, -36.469, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.917, 0.023, 0.244, 0.488, -0.244, 85.616, -23.681, -36.464, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.917, 0.023, 0.244, 0.488, -0.244, 85.622, -23.681, -36.458, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.917, 0.023, 0.244, 0.488, -0.244, 85.622, -23.676, -36.453, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.761,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.917, 0.023, 0.244, 0.488, -0.244, 85.627, -23.676, -36.453, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.915, 0.026, 0.61, 0.427, -0.732, 85.633, -23.67, -36.447, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.915, 0.026, 0.61, 0.427, -0.732, 85.638, -23.67, -36.447, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.915, 0.026, 0.61, 0.427, -0.732, 85.644, -23.665, -36.442, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.915, 0.026, 0.61, 0.427, -0.732, 85.649, -23.659, -36.436, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.917, 0.021, 1.16, 0.671, -0.732, 85.655, -23.654, -36.436, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.917, 0.021, 1.16, 0.671, -0.732, 85.666, -23.654, -36.431, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.917, 0.021, 1.16, 0.671, -0.732, 85.671, -23.648, -36.425, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.793,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.386, 0.917, 0.021, 1.16, 0.671, -0.732, 85.677, -23.643, -36.42, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.836,d6:24:01:31:b7:6e, 2015-01-01 00:59:38.485, 0.325, 0.893, 0.339, 2.38, 0.061, -0.732, 68.956, -19.413, -98.438, -55.427, -32.140, -6.613, 27.05, 0.60388, 0.25839, -0.51294, -0.55258,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.386, 0.918, 0.019, 1.343, 0.61, -0.793, 85.688, -23.637, -36.414, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.386, 0.918, 0.019, 1.343, 0.61, -0.793, 85.699, -23.632, -36.409, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.386, 0.918, 0.019, 1.343, 0.61, -0.793, 85.704, -23.632, -36.409, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.387, 0.918, 0.019, 1.343, 0.61, -0.793, 85.715, -23.626, -36.403, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.387, 0.921, 0.021, 0.977, 0.916, -1.038, 85.721, -23.621, -36.398, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.387, 0.921, 0.021, 0.977, 0.916, -1.038, 85.726, -23.61, -36.392, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.387, 0.921, 0.021, 0.977, 0.916, -1.038, 85.732, -23.604, -36.387, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.852,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.392, 0.921, 0.021, 0.977, 0.916, -1.038, 85.737, -23.599, -36.381, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.392, 0.926, 0.021, 0.671, 1.038, -1.282, 85.743, -23.593, -36.376, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.392, 0.926, 0.021, 0.671, 1.038, -1.282, 85.748, -23.582, -36.365, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.392, 0.926, 0.021, 0.671, 1.038, -1.282, 85.754, -23.577, -36.359, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.926, 0.021, 0.671, 1.038, -1.282, 85.754, -23.571, -36.354, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.922, 0.022, 0.305, 0.916, -1.526, 85.759, -23.56, -36.348, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.39, 0.922, 0.022, 0.305, 0.916, -1.526, 85.759, -23.549, -36.343, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.379, 0.922, 0.022, 0.305, 0.916, -1.526, 85.765, -23.544, -36.337, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.882,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.379, 0.921, 0.022, 0.305, 0.732, -1.465, 85.765, -23.533, -36.332, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.379, 0.921, 0.022, 0.305, 0.732, -1.465, 85.77, -23.527, -36.326, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.379, 0.921, 0.022, 0.305, 0.732, -1.465, 85.776, -23.516, -36.321, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.381, 0.921, 0.022, 0.305, 0.732, -1.465, 85.776, -23.511, -36.315, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.381, 0.918, 0.021, 0.549, 0.488, -1.343, 85.781, -23.5, -36.315, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.381, 0.918, 0.021, 0.549, 0.488, -1.343, 85.787, -23.494, -36.31, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.381, 0.918, 0.021, 0.549, 0.488, -1.343, 85.792, -23.483, -36.31, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.918, 0.021, 0.549, 0.488, -1.343, 85.798, -23.478, -36.304, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.914,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.915, 0.026, 0.244, 0.122, -1.343, 85.798, -23.467, -36.304, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.956,d6:24:01:31:b7:6e, 2015-01-01 00:59:38.485, 0.336, 0.896, 0.341, 1.892, 0.671, -0.549, 69.115, -19.303, -98.416, -55.427, -32.140, -6.613, 27.05, 0.60388, 0.25839, -0.51294, -0.55258,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.915, 0.026, 0.244, 0.122, -1.343, 85.803, -23.461, -36.299, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.391, 0.915, 0.026, 0.244, 0.122, -1.343, 85.809, -23.45, -36.299, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.393, 0.915, 0.026, 0.244, 0.122, -1.343, 85.814, -23.445, -36.299, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.393, 0.919, 0.026, -0.549, 0.183, -0.488, 85.814, -23.439, -36.299, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.393, 0.919, 0.026, -0.549, 0.183, -0.488, 85.809, -23.439, -36.293, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.393, 0.919, 0.026, -0.549, 0.183, -0.488, 85.809, -23.434, -36.293, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.397, 0.919, 0.026, -0.549, 0.183, -0.488, 85.809, -23.428, -36.293, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:51.974,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.397, 0.923, 0.025, -0.549, 0, 0.183, 85.809, -23.428, -36.288, -51.940, -85.173, -122.053, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.397, 0.923, 0.025, -0.549, 0, 0.183, 85.809, -23.428, -36.288, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.397, 0.923, 0.025, -0.549, 0, 0.183, 85.809, -23.428, -36.288, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.923, 0.025, -0.549, 0, 0.183, 85.809, -23.434, -36.288, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.924, 0.026, 0, 0.427, 1.404, 85.814, -23.439, -36.282, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.924, 0.026, 0, 0.427, 1.404, 85.814, -23.445, -36.277, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.924, 0.026, 0, 0.427, 1.404, 85.814, -23.45, -36.277, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.924, 0.026, 0, 0.427, 1.404, 85.814, -23.456, -36.271, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.002,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.918, 0.025, -0.427, 0.183, 1.587, 85.814, -23.461, -36.271, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.016,d6:24:01:31:b7:6e, 2015-01-01 00:59:38.485, 0.347, 0.896, 0.345, -0.061, 0.427, 1.038, 69.148, -19.276, -98.273, -55.307, -32.513, -6.880, 27.05, 0.60388, 0.25839, -0.51294, -0.55258,
 08:17:52.064,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.918, 0.025, -0.427, 0.183, 1.587, 85.814, -23.472, -36.266, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.064,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.918, 0.025, -0.427, 0.183, 1.587, 85.814, -23.478, -36.266, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.064,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.918, 0.025, -0.427, 0.183, 1.587, 85.814, -23.483, -36.26, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.064,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.917, 0.023, -0.488, -0.061, 2.014, 85.814, -23.494, -36.26, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
 08:17:52.064,f7:68:33:b1:9e:f1, 2015-01-01 01:03:53.690, 0.401, 0.917, 0.023, -0.488, -0.061, 2.014, 85.814, -23.505, -36.26, -51.753, -85.260, -121.727, 24.85, -0.71564, -0.59689, 0.35175, 0.08789,
