time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)	Relative_Angle_deg	Slouch_Flag
2025-5-20 11:27:40.208	WT901BLE68(76B4B30218CB)	-0.09	0.919	0.42	-7.019	2.625	5.493	64.51	4.22	-32.14	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.236	WT901BLE68(76B4B30218CB)	-0.09	0.919	0.42	-7.019	2.625	5.493	64.47	4.2	-32.1	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.236	WT901BLE68(76B4B30218CB)	-0.096	0.919	0.42	-7.019	2.625	5.493	64.45	4.18	-32.07	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.236	WT901BLE68(76B4B30218CB)	-0.096	0.916	0.417	-7.69	2.319	6.042	64.41	4.16	-32.04	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.237	WT901BLE68(76B4B30218CB)	-0.096	0.916	0.417	-7.69	2.319	6.042	64.38	4.14	-32.0	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.237	WT901BLE68(76B4B30218CB)	-0.096	0.916	0.417	-7.69	2.319	6.042	64.35	4.13	-31.98	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.237	WT901BLE68(76B4B30218CB)	-0.091	0.916	0.417	-7.69	2.319	6.042	64.31	4.1	-31.94	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.237	WT901BLE68(76B4B30218CB)	-0.091	0.912	0.418	-7.507	3.052	5.92	64.28	4.09	-31.91	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.237	WT901BLE68(76B4B30218CB)	-0.091	0.912	0.418	-7.507	3.052	5.92	64.25	4.07	-31.88	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.091	0.912	0.418	-7.507	3.052	5.92	64.22	4.05	-31.84	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.08	0.912	0.418	-7.507	3.052	5.92	64.19	4.04	-31.81	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.08	0.915	0.421	-7.507	3.845	5.92	64.15	4.02	-31.77	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.08	0.915	0.421	-7.507	3.845	5.92	64.13	4.0	-31.74	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.08	0.915	0.421	-7.507	3.845	5.92	64.09	3.99	-31.7	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.077	0.915	0.421	-7.507	3.845	5.92	64.06	3.98	-31.66	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.077	0.917	0.423	-7.629	4.395	5.371	64.03	3.96	-31.62	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.298	WT901BLE68(76B4B30218CB)	-0.077	0.917	0.423	-7.629	4.395	5.371	64.0	3.95	-31.58	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.077	0.917	0.423	-7.629	4.395	5.371	63.97	3.94	-31.54	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.085	0.917	0.423	-7.629	4.395	5.371	63.93	3.93	-31.5	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.085	0.912	0.421	-7.813	4.883	5.371	63.9	3.92	-31.46	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.085	0.912	0.421	-7.813	4.883	5.371	63.87	3.91	-31.42	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.091	0.912	0.421	-7.813	4.883	5.371	63.84	3.89	-31.38	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.091	0.913	0.421	-8.911	4.15	6.165	63.8	3.88	-31.34	-14.292	-36.133	-51.358	0.79779	0.52789	-0.1221	-0.26428	24.4	13113	100	59.66467671244713	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.091	0.913	0.421	-8.911	4.15	6.165	63.76	3.87	-31.3	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.328	WT901BLE68(76B4B30218CB)	-0.091	0.913	0.421	-8.911	4.15	6.165	63.73	3.85	-31.26	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.08	0.913	0.421	-8.911	4.15	6.165	63.69	3.83	-31.22	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.08	0.912	0.427	-9.583	4.395	6.653	63.65	3.82	-31.18	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.08	0.912	0.427	-9.583	4.395	6.653	63.61	3.8	-31.15	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.08	0.912	0.427	-9.583	4.395	6.653	63.57	3.78	-31.1	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.072	0.912	0.427	-9.583	4.395	6.653	63.53	3.77	-31.06	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.072	0.91	0.424	-10.925	4.578	7.69	63.48	3.75	-31.03	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.072	0.91	0.424	-10.925	4.578	7.69	63.44	3.72	-30.98	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.357	WT901BLE68(76B4B30218CB)	-0.072	0.91	0.424	-10.925	4.578	7.69	63.39	3.7	-30.94	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.08	0.91	0.424	-10.925	4.578	7.69	63.34	3.69	-30.89	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.08	0.914	0.423	-12.207	3.784	8.911	63.29	3.65	-30.85	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.08	0.914	0.423	-12.207	3.784	8.911	63.24	3.63	-30.81	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.08	0.914	0.423	-12.207	3.784	8.911	63.18	3.6	-30.76	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.092	0.914	0.423	-12.207	3.784	8.911	63.13	3.57	-30.72	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.092	0.925	0.427	-13.977	2.38	9.094	63.07	3.54	-30.68	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.092	0.925	0.427	-13.977	2.38	9.094	63.01	3.51	-30.65	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.419	WT901BLE68(76B4B30218CB)	-0.092	0.925	0.427	-13.977	2.38	9.094	62.95	3.48	-30.61	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.072	0.925	0.427	-13.977	2.38	9.094	62.89	3.44	-30.57	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.072	0.907	0.438	-14.221	1.648	8.118	62.82	3.42	-30.54	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.072	0.907	0.438	-14.221	1.648	8.118	62.76	3.39	-30.51	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.072	0.907	0.438	-14.221	1.648	8.118	62.7	3.36	-30.49	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.054	0.907	0.438	-14.221	1.648	8.118	62.63	3.33	-30.45	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.054	0.896	0.451	-14.099	1.892	7.568	62.57	3.31	-30.43	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.054	0.896	0.451	-14.099	1.892	7.568	62.51	3.28	-30.39	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.454	WT901BLE68(76B4B30218CB)	-0.054	0.896	0.451	-14.099	1.892	7.568	62.45	3.26	-30.36	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.05	0.896	0.451	-14.099	1.892	7.568	62.39	3.23	-30.33	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	61.17982640507646	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.05	0.889	0.461	-14.099	2.38	6.958	62.33	3.21	-30.3	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.05	0.889	0.461	-14.099	2.38	6.958	62.27	3.19	-30.27	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.05	0.889	0.461	-14.099	2.38	6.958	62.2	3.16	-30.24	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.043	0.889	0.461	-14.099	2.38	6.958	62.14	3.14	-30.21	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.043	0.879	0.463	-14.038	2.441	6.897	62.07	3.12	-30.17	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.043	0.879	0.463	-14.038	2.441	6.897	62.01	3.1	-30.15	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.480	WT901BLE68(76B4B30218CB)	-0.043	0.879	0.463	-14.038	2.441	6.897	61.95	3.08	-30.11	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.538	WT901BLE68(76B4B30218CB)	-0.056	0.879	0.463	-14.038	2.441	6.897	61.89	3.05	-30.08	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.056	0.894	0.462	-15.686	1.343	6.409	61.81	3.03	-30.05	-14.292	-36.133	-51.358	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.056	0.894	0.462	-15.686	1.343	6.409	61.74	3.01	-30.03	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.056	0.894	0.462	-15.686	1.343	6.409	61.67	2.98	-30.0	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.042	0.894	0.462	-15.686	1.343	6.409	61.6	2.96	-29.98	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.042	0.886	0.467	-16.235	0.488	4.028	61.53	2.95	-29.96	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.042	0.886	0.467	-16.235	0.488	4.028	61.45	2.93	-29.94	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.539	WT901BLE68(76B4B30218CB)	-0.042	0.886	0.467	-16.235	0.488	4.028	61.38	2.92	-29.93	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.057	0.886	0.467	-16.235	0.488	4.028	61.3	2.91	-29.91	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.057	0.894	0.473	-17.334	0.244	4.211	61.23	2.89	-29.89	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.057	0.894	0.473	-17.334	0.244	4.211	61.14	2.87	-29.88	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.057	0.894	0.473	-17.334	0.244	4.211	61.07	2.86	-29.86	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.06	0.894	0.473	-17.334	0.244	4.211	60.99	2.84	-29.84	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.06	0.883	0.477	-17.517	0.61	3.296	60.91	2.83	-29.82	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.06	0.883	0.477	-17.517	0.61	3.296	60.83	2.82	-29.81	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.569	WT901BLE68(76B4B30218CB)	-0.06	0.883	0.477	-17.517	0.61	3.296	60.74	2.81	-29.79	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.043	0.883	0.477	-17.517	0.61	3.296	60.67	2.8	-29.78	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.043	0.865	0.486	-17.822	0.427	2.93	60.58	2.79	-29.76	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.043	0.865	0.486	-17.822	0.427	2.93	60.5	2.77	-29.75	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.043	0.865	0.486	-17.822	0.427	2.93	60.42	2.76	-29.73	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.045	0.865	0.486	-17.822	0.427	2.93	60.34	2.76	-29.72	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.045	0.869	0.497	-18.25	0.244	3.601	60.25	2.74	-29.71	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.045	0.869	0.497	-18.25	0.244	3.601	60.17	2.73	-29.69	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.599	WT901BLE68(76B4B30218CB)	-0.045	0.869	0.497	-18.25	0.244	3.601	60.08	2.71	-29.68	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.053	0.869	0.497	-18.25	0.244	3.601	60.0	2.7	-29.66	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.053	0.873	0.503	-17.761	0.122	4.15	59.91	2.69	-29.65	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.053	0.873	0.503	-17.761	0.122	4.15	59.83	2.67	-29.63	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.053	0.873	0.503	-17.761	0.122	4.15	59.75	2.65	-29.61	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.061	0.873	0.503	-17.761	0.122	4.15	59.67	2.64	-29.6	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.061	0.876	0.5	-19.47	0.549	3.54	59.58	2.63	-29.58	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.061	0.876	0.5	-19.47	0.549	3.54	59.49	2.61	-29.56	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.658	WT901BLE68(76B4B30218CB)	-0.061	0.876	0.5	-19.47	0.549	3.54	59.4	2.6	-29.55	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.038	0.876	0.5	-19.47	0.549	3.54	59.3	2.59	-29.53	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.038	0.854	0.5	-19.165	1.465	2.686	59.22	2.58	-29.51	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.038	0.854	0.5	-19.165	1.465	2.686	59.13	2.58	-29.49	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.038	0.854	0.5	-19.165	1.465	2.686	59.04	2.57	-29.48	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.034	0.854	0.5	-19.165	1.465	2.686	58.95	2.56	-29.46	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.034	0.856	0.514	-18.677	1.892	3.113	58.86	2.55	-29.44	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.034	0.856	0.514	-18.677	1.892	3.113	58.78	2.55	-29.42	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.690	WT901BLE68(76B4B30218CB)	-0.034	0.856	0.514	-18.677	1.892	3.113	58.69	2.54	-29.4	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.044	0.856	0.514	-18.677	1.892	3.113	58.61	2.53	-29.38	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.044	0.873	0.522	-18.433	2.991	4.578	58.52	2.52	-29.35	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.044	0.873	0.522	-18.433	2.991	4.578	58.44	2.51	-29.32	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.044	0.873	0.522	-18.433	2.991	4.578	58.35	2.5	-29.3	-14.033	-34.542	-53.333	0.81232	0.51602	-0.11481	-0.24609	24.4	13113	100	59.0954581604567	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.068	0.873	0.522	-18.433	2.991	4.578	58.27	2.49	-29.26	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.068	0.884	0.518	-19.653	3.967	6.287	58.18	2.47	-29.22	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.068	0.884	0.518	-19.653	3.967	6.287	58.08	2.46	-29.19	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
2025-5-20 11:27:40.719	WT901BLE68(76B4B30218CB)	-0.068	0.884	0.518	-19.653	3.967	6.287	58.0	2.44	-29.15	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
2025-5-20 11:27:40.780	WT901BLE68(76B4B30218CB)	-0.066	0.884	0.518	-19.653	3.967	6.287	57.91	2.43	-29.11	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
2025-5-20 11:27:40.780	WT901BLE68(76B4B30218CB)	-0.066	0.858	0.527	-20.935	3.357	5.249	57.81	2.42	-29.08	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
2025-5-20 11:27:40.780	WT901BLE68(76B4B30218CB)	-0.066	0.858	0.527	-20.935	3.357	5.249	57.72	2.41	-29.04	-14.033	-34.542	-53.333	0.84222	0.47574	-0.10455	-0.23083	24.4	13113	100	60.64633951950905	1
