timestamp,ax (m/s^2),ay (m/s^2),az (m/s^2),wx (deg/s),wy (deg/s),wz (deg/s),roll (deg),pitch (deg),yaw (deg)
2025-05-30 10:15:47.335,9.555957031250001,1.3972656250000002,1.92841796875,-3.96728515625,1.46484375,2.25830078125,30.2178955078125,-76.3165283203125,16.171875
2025-05-30 10:15:55.795,9.436328125000001,1.5408203125000002,2.28251953125,-3.96728515625,1.28173828125,0.1220703125,31.893310546875,-74.3170166015625,14.4415283203125
2025-05-30 10:15:58.091,8.87646484375,2.46435546875,2.39736328125,8.36181640625,-3.90625,7.14111328125,33.848876953125,-74.366455078125,15.479736328125
2025-05-30 10:15:58.315,10.5177734375,-0.8517578125,0.25361328125000004,29.96826171875,34.0576171875,-10.3759765625,30.2508544921875,-73.8720703125,18.5394287109375
2025-05-30 10:15:58.420,9.077441406250001,1.0814453125,3.3448242187500004,-8.7890625,6.04248046875,2.685546875,27.2406005859375,-73.4930419921875,19.2315673828125
2025-05-30 10:15:59.860,9.431542968750001,1.4211914062500002,2.545703125,6.89697265625,-14.34326171875,4.94384765625,22.0166015625,-72.520751953125,30.267333984375
2025-05-30 10:16:00.716,9.484179687500001,1.5599609375,2.6126953125,-8.36181640625,-2.8076171875,1.28173828125,26.015625,-71.8011474609375,14.5513916015625
2025-05-30 10:16:01.795,9.460253906250001,1.6125976562500002,2.39736328125,1.64794921875,0.67138671875,1.52587890625,30.6683349609375,-73.0810546875,11.8157958984375
2025-05-30 10:16:06.355,9.40283203125,1.8183593750000002,2.2633789062500003,-1.0986328125,0.54931640625,1.0986328125,36.40869140625,-72.04833984375,30.6903076171875
2025-05-30 10:16:07.900,9.460253906250001,1.73701171875,2.2203125000000004,0.48828125,-0.30517578125,0.42724609375,35.936279296875,-72.982177734375,27.8778076171875
2025-05-30 10:16:08.005,9.45068359375,1.856640625,2.2394531250000003,-0.244140625,0.6103515625,0.79345703125,35.8648681640625,-73.037109375,27.94921875
2025-05-30 10:16:09.550,9.383691406250001,1.665234375,2.392578125,-2.685546875,0.30517578125,0.42724609375,33.8818359375,-73.01513671875,28.6029052734375
2025-05-30 10:16:09.655,9.474609375,1.6843750000000002,2.2920898437500004,-1.64794921875,0.06103515625,0.0,33.826904296875,-73.048095703125,28.63037109375
2025-05-30 10:16:10.375,9.45068359375,1.7657226562500001,2.3255859375,-2.01416015625,0.48828125,0.18310546875,33.85986328125,-72.9766845703125,28.465576171875
2025-05-30 10:16:10.721,9.4650390625,1.6556640625,2.2298828125,5.9814453125,3.47900390625,0.8544921875,33.6126708984375,-72.938232421875,29.5751953125
2025-05-30 10:16:10.825,9.37890625,1.7657226562500001,2.4212890625,4.57763671875,3.84521484375,0.42724609375,33.343505859375,-72.6580810546875,30.5694580078125
2025-05-30 10:16:20.605,9.335839843750001,1.10537109375,3.0050781250000003,-7.38525390625,-4.150390625,-2.74658203125,19.6710205078125,-72.4713134765625,61.875
2025-05-30 10:16:26.350,9.704296875,1.3733398437500002,1.4642578125,8.30078125,-13.48876953125,2.50244140625,34.1455078125,-77.6019287109375,48.9715576171875
2025-05-30 10:16:26.455,9.723437500000001,0.9187500000000001,1.3733398437500002,18.98193359375,-8.97216796875,1.03759765625,37.672119140625,-78.563232421875,46.307373046875
2025-05-30 10:16:27.175,9.5703125,1.5599609375,1.11494140625,-13.85498046875,16.29638671875,-0.67138671875,42.132568359375,-79.95849609375,41.8963623046875
2025-05-30 10:16:32.396,9.283203125,1.3876953125,3.2969726562500004,-5.4931640625,1.64794921875,-3.7841796875,19.1326904296875,-68.8348388671875,57.315673828125
2025-05-30 10:16:32.500,8.929101562500001,1.4259765625,3.6367187500000004,-5.67626953125,-6.9580078125,-1.708984375,19.8468017578125,-69.01611328125,55.9149169921875
2025-05-30 10:16:32.620,9.6373046875,1.25849609375,2.8806640625,-7.568359375,6.2255859375,-2.9296875,19.48974609375,-68.565673828125,55.5523681640625
2025-05-30 10:16:32.740,9.048730468750001,1.3254882812500002,3.5984375,-2.38037109375,-0.48828125,-1.52587890625,19.5556640625,-68.1207275390625,55.1129150390625
2025-05-30 10:16:32.860,8.900390625,1.4546875000000001,3.694140625,1.5869140625,-7.2021484375,1.3427734375,19.9346923828125,-68.5382080078125,54.7943115234375
2025-05-30 10:16:36.535,9.30712890625,1.0048828125,3.11513671875,-56.57958984375,-9.09423828125,-9.521484375,14.6337890625,-70.5267333984375,43.4674072265625
2025-05-30 10:16:36.641,9.42197265625,0.8230468750000001,2.95244140625,-57.92236328125,-9.21630859375,-12.75634765625,12.974853515625,-71.30126953125,38.69384765625
2025-05-30 10:16:36.881,9.27841796875,0.4880859375,3.119921875,-34.85107421875,-1.03759765625,-6.40869140625,9.29443359375,-71.9219970703125,32.8875732421875
2025-05-30 10:16:43.345,9.512890625,0.976171875,1.9571289062500001,15.68603515625,2.01416015625,3.0517578125,26.0870361328125,-76.7230224609375,37.50732421875
2025-05-30 10:16:43.451,9.5416015625,1.3302734375,1.88056640625,12.39013671875,-0.42724609375,2.0751953125,26.9384765625,-76.7230224609375,38.7872314453125
2025-05-30 10:16:46.811,9.311914062500001,1.4786132812500001,2.2633789062500003,-0.79345703125,-0.1220703125,-0.18310546875,31.0089111328125,-75.38818359375,27.960205078125
2025-05-30 10:16:46.930,9.77607421875,1.40205078125,1.5551757812500002,9.21630859375,1.708984375,0.9765625,31.9537353515625,-75.4705810546875,27.75146484375
2025-05-30 10:16:47.035,9.24970703125,1.40205078125,2.3160156250000004,1.0986328125,-0.30517578125,0.732421875,31.761474609375,-75.487060546875,28.135986328125
2025-05-30 10:16:49.330,9.51767578125,1.5216796875,2.1006835937500004,-22.0947265625,-4.0283203125,-2.25830078125,33.3709716796875,-74.6026611328125,28.5699462890625
2025-05-30 10:16:51.580,9.48896484375,1.5886718750000002,2.04326171875,1.0986328125,0.3662109375,0.0,33.299560546875,-74.915771484375,28.707275390625
2025-05-30 10:16:55.810,9.15400390625,2.0719726562500003,2.13896484375,-14.0380859375,-5.55419921875,-3.41796875,46.2139892578125,-75.34423828125,31.376953125
