time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.894	-0.466	0.011	35.400	-2.380	-7.019	-87.30	-68.82	-176.90	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.894	-0.466	0.011	35.400	-2.380	-7.019	-87.17	-68.85	-176.85	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.890	-0.466	0.011	35.400	-2.380	-7.019	-87.03	-68.88	-176.79	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.890	-0.479	-0.023	43.579	-4.944	-5.920	-86.89	-68.90	-176.70	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.890	-0.479	-0.023	43.579	-4.944	-5.920	-86.74	-68.92	-176.61	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.890	-0.479	-0.023	43.579	-4.944	-5.920	-86.60	-68.94	-176.51	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.53	WT901BLE68(76B4B30218CB)	0.909	-0.479	-0.023	43.579	-4.944	-5.920	-86.46	-68.96	-176.42	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.77	WT901BLE68(66B8CDDB35E6)	0.443	0.898	0.175	-3.601	31.677	7.629	77.09	-20.40	-58.85	-63.742	-22.517	-36.842	0.70508	0.46570	-0.44049	-0.30304	20.4	13113	75
2025-9-22 8:46:44.85	WT901BLE68(76B4B30218CB)	0.909	-0.485	-0.034	52.734	-9.644	-5.676	-86.34	-68.98	-176.26	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.85	WT901BLE68(76B4B30218CB)	0.909	-0.485	-0.034	52.734	-9.644	-5.676	-86.21	-69.01	-176.11	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.86	WT901BLE68(76B4B30218CB)	0.909	-0.485	-0.034	52.734	-9.644	-5.676	-86.09	-69.02	-175.95	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.86	WT901BLE68(76B4B30218CB)	0.933	-0.485	-0.034	52.734	-9.644	-5.676	-85.97	-69.04	-175.79	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.86	WT901BLE68(76B4B30218CB)	0.933	-0.462	-0.045	57.434	-10.681	-2.197	-85.84	-69.05	-175.61	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.86	WT901BLE68(76B4B30218CB)	0.933	-0.462	-0.045	57.434	-10.681	-2.197	-85.72	-69.05	-175.44	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.86	WT901BLE68(76B4B30218CB)	0.933	-0.462	-0.045	57.434	-10.681	-2.197	-85.59	-69.05	-175.26	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.86	WT901BLE68(76B4B30218CB)	0.919	-0.462	-0.045	57.434	-10.681	-2.197	-85.47	-69.05	-175.08	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.919	-0.475	-0.033	61.768	-13.977	0.183	-85.37	-69.05	-174.86	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.919	-0.475	-0.033	61.768	-13.977	0.183	-85.28	-69.04	-174.63	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.919	-0.475	-0.033	61.768	-13.977	0.183	-85.18	-69.04	-174.41	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.940	-0.475	-0.033	61.768	-13.977	0.183	-85.08	-69.03	-174.18	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.940	-0.490	-0.049	66.956	-14.587	1.831	-84.97	-69.02	-173.95	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.940	-0.490	-0.049	66.956	-14.587	1.831	-84.86	-69.00	-173.71	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.940	-0.490	-0.049	66.956	-14.587	1.831	-84.76	-68.98	-173.47	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.143	WT901BLE68(76B4B30218CB)	0.932	-0.490	-0.049	66.956	-14.587	1.831	-84.65	-68.97	-173.24	-61.125	-5.858	-93.025	-0.38235	-0.40952	0.57767	-0.59354	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.932	-0.468	-0.053	76.904	-14.282	2.930	-84.49	-68.95	-173.01	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.932	-0.468	-0.053	76.904	-14.282	2.930	-84.33	-68.93	-172.77	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.905	-0.468	-0.053	76.904	-14.282	2.930	-84.18	-68.91	-172.54	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.905	-0.439	-0.056	79.956	-16.968	4.333	-84.04	-68.88	-172.27	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.905	-0.439	-0.056	79.956	-16.968	4.333	-83.91	-68.86	-172.00	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.905	-0.439	-0.056	79.956	-16.968	4.333	-83.77	-68.83	-171.73	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.888	-0.439	-0.056	79.956	-16.968	4.333	-83.64	-68.81	-171.46	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.175	WT901BLE68(76B4B30218CB)	0.888	-0.419	-0.035	83.557	-20.691	4.089	-83.53	-68.80	-171.14	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.197	WT901BLE68(66B8CDDB35E6)	0.412	0.868	0.196	14.282	59.814	11.414	76.01	-20.28	-53.49	-63.742	-22.517	-36.842	0.70508	0.46570	-0.44049	-0.30304	20.4	13113	75
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.888	-0.419	-0.035	83.557	-20.691	4.089	-83.43	-68.77	-170.82	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.888	-0.419	-0.035	83.557	-20.691	4.089	-83.33	-68.76	-170.50	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.890	-0.419	-0.035	83.557	-20.691	4.089	-83.23	-68.74	-170.18	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.890	-0.435	-0.024	82.581	-28.625	-0.671	-83.22	-68.75	-169.77	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.890	-0.435	-0.024	82.581	-28.625	-0.671	-83.21	-68.76	-169.35	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.890	-0.435	-0.024	82.581	-28.625	-0.671	-83.20	-68.77	-168.94	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.916	-0.435	-0.024	82.581	-28.625	-0.671	-83.19	-68.79	-168.52	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.208	WT901BLE68(76B4B30218CB)	0.916	-0.436	-0.032	90.088	-31.006	-6.714	-83.17	-68.83	-168.09	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.916	-0.436	-0.032	90.088	-31.006	-6.714	-83.14	-68.87	-167.66	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.916	-0.436	-0.032	90.088	-31.006	-6.714	-83.12	-68.91	-167.22	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.910	-0.436	-0.032	90.088	-31.006	-6.714	-83.09	-68.96	-166.78	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.910	-0.388	-0.053	95.459	-33.203	-9.583	-83.06	-69.02	-166.32	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.910	-0.388	-0.053	95.459	-33.203	-9.583	-83.04	-69.08	-165.86	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.910	-0.388	-0.053	95.459	-33.203	-9.583	-83.01	-69.14	-165.40	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.904	-0.388	-0.053	95.459	-33.203	-9.583	-82.99	-69.20	-164.94	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.263	WT901BLE68(76B4B30218CB)	0.904	-0.347	-0.025	104.065	-35.950	-9.888	-82.96	-69.26	-164.44	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.289	WT901BLE68(66B8CDDB35E6)	0.415	0.856	0.161	51.208	65.063	10.986	77.18	-20.16	-46.71	-63.742	-22.517	-36.842	0.74963	0.51181	-0.36768	-0.20200	20.4	13113	75
2025-9-22 8:46:44.295	WT901BLE68(76B4B30218CB)	0.904	-0.347	-0.025	104.065	-35.950	-9.888	-82.94	-69.32	-163.93	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.295	WT901BLE68(76B4B30218CB)	0.904	-0.347	-0.025	104.065	-35.950	-9.888	-82.91	-69.39	-163.43	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.295	WT901BLE68(76B4B30218CB)	0.874	-0.347	-0.025	104.065	-35.950	-9.888	-82.89	-69.46	-162.93	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.296	WT901BLE68(76B4B30218CB)	0.874	-0.341	0.005	101.501	-37.720	-12.146	-82.89	-69.53	-162.40	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.296	WT901BLE68(76B4B30218CB)	0.874	-0.341	0.005	101.501	-37.720	-12.146	-82.90	-69.61	-161.87	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.296	WT901BLE68(76B4B30218CB)	0.874	-0.341	0.005	101.501	-37.720	-12.146	-82.91	-69.69	-161.35	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.296	WT901BLE68(76B4B30218CB)	0.867	-0.341	0.005	101.501	-37.720	-12.146	-82.92	-69.77	-160.82	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.296	WT901BLE68(76B4B30218CB)	0.867	-0.332	0.012	96.985	-33.936	-13.123	-82.90	-69.85	-160.34	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.867	-0.332	0.012	96.985	-33.936	-13.123	-82.88	-69.93	-159.86	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.867	-0.332	0.012	96.985	-33.936	-13.123	-82.87	-70.01	-159.38	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.852	-0.332	0.012	96.985	-33.936	-13.123	-82.85	-70.09	-158.91	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.852	-0.349	0.037	92.041	-36.255	-11.597	-82.90	-70.17	-158.39	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.852	-0.349	0.037	92.041	-36.255	-11.597	-82.94	-70.25	-157.87	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.852	-0.349	0.037	92.041	-36.255	-11.597	-82.99	-70.32	-157.35	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.884	-0.349	0.037	92.041	-36.255	-11.597	-83.03	-70.39	-156.82	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.325	WT901BLE68(76B4B30218CB)	0.884	-0.374	0.025	82.886	-34.119	-16.541	-83.09	-70.49	-156.34	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.884	-0.374	0.025	82.886	-34.119	-16.541	-83.14	-70.59	-155.86	-61.125	-5.858	-93.025	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.884	-0.374	0.025	82.886	-34.119	-16.541	-83.20	-70.69	-155.37	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.879	-0.374	0.025	82.886	-34.119	-16.541	-83.27	-70.78	-154.88	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.879	-0.358	0.029	84.778	-30.029	-21.240	-83.25	-70.90	-154.46	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.879	-0.358	0.029	84.778	-30.029	-21.240	-83.24	-71.02	-154.03	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.879	-0.358	0.029	84.778	-30.029	-21.240	-83.23	-71.13	-153.61	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.887	-0.358	0.029	84.778	-30.029	-21.240	-83.22	-71.25	-153.18	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.390	WT901BLE68(76B4B30218CB)	0.887	-0.348	0.015	85.083	-29.297	-22.644	-83.19	-71.37	-152.76	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.407	WT901BLE68(66B8CDDB35E6)	0.411	0.869	0.070	57.983	65.735	5.554	80.72	-19.92	-39.90	-63.742	-22.517	-36.842	0.74963	0.51181	-0.36768	-0.20200	20.4	13113	75
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.887	-0.348	0.015	85.083	-29.297	-22.644	-83.17	-71.49	-152.35	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.887	-0.348	0.015	85.083	-29.297	-22.644	-83.16	-71.61	-151.93	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.895	-0.348	0.015	85.083	-29.297	-22.644	-83.14	-71.73	-151.51	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.895	-0.353	0.016	86.365	-29.541	-23.926	-83.12	-71.86	-151.08	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.895	-0.353	0.016	86.365	-29.541	-23.926	-83.11	-71.99	-150.65	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.895	-0.353	0.016	86.365	-29.541	-23.926	-83.09	-72.11	-150.22	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.922	-0.353	0.016	86.365	-29.541	-23.926	-83.08	-72.24	-149.79	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.415	WT901BLE68(76B4B30218CB)	0.922	-0.362	0.029	92.773	-30.945	-23.376	-83.06	-72.37	-149.33	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.922	-0.362	0.029	92.773	-30.945	-23.376	-83.05	-72.49	-148.86	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.922	-0.362	0.029	92.773	-30.945	-23.376	-83.04	-72.62	-148.40	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.925	-0.362	0.029	92.773	-30.945	-23.376	-83.03	-72.74	-147.93	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.925	-0.316	0.049	91.553	-31.250	-17.273	-83.05	-72.84	-147.44	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.925	-0.316	0.049	91.553	-31.250	-17.273	-83.07	-72.93	-146.95	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.925	-0.316	0.049	91.553	-31.250	-17.273	-83.09	-73.03	-146.45	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.918	-0.316	0.049	91.553	-31.250	-17.273	-83.11	-73.13	-145.96	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.446	WT901BLE68(76B4B30218CB)	0.918	-0.306	0.060	78.064	-30.823	-8.911	-83.22	-73.17	-145.44	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.495	WT901BLE68(66B8CDDB35E6)	0.398	0.888	0.079	38.696	75.684	-0.732	82.64	-19.29	-32.99	-58.042	-24.775	-43.408	0.74963	0.51181	-0.36768	-0.20200	20.4	13113	75
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.918	-0.306	0.060	78.064	-30.823	-8.911	-83.33	-73.23	-144.93	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.918	-0.306	0.060	78.064	-30.823	-8.911	-83.43	-73.28	-144.41	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.927	-0.306	0.060	78.064	-30.823	-8.911	-83.53	-73.34	-143.89	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.927	-0.328	0.086	74.158	-27.954	-8.606	-83.62	-73.39	-143.42	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.927	-0.328	0.086	74.158	-27.954	-8.606	-83.70	-73.44	-142.95	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.927	-0.328	0.086	74.158	-27.954	-8.606	-83.78	-73.49	-142.48	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.921	-0.328	0.086	74.158	-27.954	-8.606	-83.85	-73.54	-142.00	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.506	WT901BLE68(76B4B30218CB)	0.921	-0.348	0.115	73.059	-26.123	-9.827	-83.91	-73.59	-141.56	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.921	-0.348	0.115	73.059	-26.123	-9.827	-83.96	-73.64	-141.12	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.921	-0.348	0.115	73.059	-26.123	-9.827	-84.01	-73.70	-140.67	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.958	-0.348	0.115	73.059	-26.123	-9.827	-84.06	-73.75	-140.23	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.958	-0.337	0.080	76.111	-23.621	-10.376	-84.05	-73.80	-139.83	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.958	-0.337	0.080	76.111	-23.621	-10.376	-84.04	-73.86	-139.43	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.958	-0.337	0.080	76.111	-23.621	-10.376	-84.03	-73.91	-139.03	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.981	-0.337	0.080	76.111	-23.621	-10.376	-84.03	-73.97	-138.63	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.537	WT901BLE68(76B4B30218CB)	0.981	-0.344	0.098	78.247	-18.311	-10.925	-83.92	-74.01	-138.32	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.565	WT901BLE68(76B4B30218CB)	0.981	-0.344	0.098	78.247	-18.311	-10.925	-83.81	-74.07	-138.02	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.565	WT901BLE68(76B4B30218CB)	0.981	-0.344	0.098	78.247	-18.311	-10.925	-83.70	-74.12	-137.71	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.565	WT901BLE68(76B4B30218CB)	0.976	-0.344	0.098	78.247	-18.311	-10.925	-83.59	-74.17	-137.40	-63.633	-11.750	-105.433	-0.33456	-0.45654	0.51810	-0.64114	18.2	13113	100
2025-9-22 8:46:44.565	WT901BLE68(76B4B30218CB)	0.976	-0.320	0.095	70.007	-15.808	-12.207	-83.47	-74.23	-137.14	-63.633	-11.750	-105.433	-0.14587	-0.61490	0.31927	-0.70612	18.2	13113	100
2025-9-22 8:46:44.565	WT901BLE68(76B4B30218CB)	0.976	-0.320	0.095	70.007	-15.808	-12.207	-83.36	-74.30	-136.88	-63.633	-11.750	-105.433	-0.14587	-0.61490	0.31927	-0.70612	18.2	13113	100
