Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:15:39.375,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.701, 0.629, 0.35, -0.427, 2.869, -4.456, 59.211, 43.726, -18.034, 15.220, -70.227, -145.340, 21.37, -0.76199, -0.51993, -0.23889, 0.3031,
 08:15:39.376,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.701, 0.628, 0.348, 0, 1.648, -2.502, 59.211, 43.742, -18.034, 15.220, -70.227, -145.340, 21.37, -0.76199, -0.51993, -0.23889, 0.3031,
 08:15:39.376,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.701, 0.628, 0.348, 0, 1.648, -2.502, 59.216, 43.759, -18.034, 15.220, -70.227, -145.340, 21.37, -0.76199, -0.51993, -0.23889, 0.3031,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.701, 0.628, 0.348, 0, 1.648, -2.502, 59.216, 43.775, -18.034, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.706, 0.628, 0.348, 0, 1.648, -2.502, 59.216, 43.792, -18.034, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.706, 0.628, 0.344, 0.122, 1.892, -2.441, 59.216, 43.808, -18.029, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.706, 0.628, 0.344, 0.122, 1.892, -2.441, 59.222, 43.819, -18.029, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.706, 0.628, 0.344, 0.122, 1.892, -2.441, 59.222, 43.835, -18.023, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.628, 0.344, 0.122, 1.892, -2.441, 59.227, 43.852, -18.023, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.406,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.183, 2.136, -2.93, 59.227, 43.874, -18.018, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.407,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.183, 2.136, -2.93, 59.227, 43.89, -18.018, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.418,d6:24:01:31:b7:6e, 2015-01-01 00:57:26.900, -0.599, -0.338, 0.768, -0.305, 0.671, -0.183, -23.752, 35.771, -101.277, 1.307, 9.820, -28.333, 23.21, 0.63733, 0.11002, 0.34259, -0.68134,
 08:15:39.435,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.183, 2.136, -2.93, 59.233, 43.907, -18.012, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.435,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.183, 2.136, -2.93, 59.233, 43.929, -18.012, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.435,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.061, 1.709, -2.441, 59.233, 43.945, -18.012, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.435,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.061, 1.709, -2.441, 59.238, 43.962, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.435,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.061, 1.709, -2.441, 59.238, 43.973, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.436,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.629, 0.341, -0.061, 1.709, -2.441, 59.238, 43.989, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.436,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.631, 0.338, 0.122, 1.343, -2.136, 59.238, 44.006, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.436,f7:68:33:b1:9e:f1, 2015-01-01 01:01:41.985, -0.705, 0.631, 0.338, 0.122, 1.343, -2.136, 59.244, 44.017, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.705, 0.631, 0.338, 0.122, 1.343, -2.136, 59.244, 44.028, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.702, 0.631, 0.338, 0.122, 1.343, -2.136, 59.244, 44.044, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.702, 0.631, 0.336, -0.122, 1.282, -3.174, 59.244, 44.061, -18.007, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.702, 0.631, 0.336, -0.122, 1.282, -3.174, 59.244, 44.077, -18.012, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.702, 0.631, 0.336, -0.122, 1.282, -3.174, 59.244, 44.094, -18.018, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.705, 0.631, 0.336, -0.122, 1.282, -3.174, 59.238, 44.116, -18.018, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.705, 0.628, 0.336, -0.488, 1.587, -4.089, 59.238, 44.138, -18.023, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.494,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.705, 0.628, 0.336, -0.488, 1.587, -4.089, 59.233, 44.16, -18.029, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.509,d6:24:01:31:b7:6e, 2015-01-01 00:57:26.900, -0.604, -0.337, 0.757, -1.343, 0.793, 0.488, -23.862, 35.832, -101.074, 1.573, 10.167, -28.040, 23.21, 0.63733, 0.11002, 0.34259, -0.68134,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.705, 0.628, 0.336, -0.488, 1.587, -4.089, 59.227, 44.182, -18.034, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.706, 0.628, 0.336, -0.488, 1.587, -4.089, 59.222, 44.203, -18.04, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.706, 0.626, 0.337, -0.732, 1.221, -3.662, 59.216, 44.22, -18.045, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.706, 0.626, 0.337, -0.732, 1.221, -3.662, 59.211, 44.242, -18.051, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.706, 0.626, 0.337, -0.732, 1.221, -3.662, 59.205, 44.258, -18.056, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.626, 0.337, -0.732, 1.221, -3.662, 59.2, 44.28, -18.062, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.63, 0.338, -0.793, 0.732, -3.967, 59.194, 44.297, -18.067, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.526,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.63, 0.338, -0.793, 0.732, -3.967, 59.183, 44.319, -18.078, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.63, 0.338, -0.793, 0.732, -3.967, 59.172, 44.335, -18.089, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.63, 0.338, -0.793, 0.732, -3.967, 59.167, 44.357, -18.1, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.625, 0.335, -0.488, 1.587, -4.944, 59.161, 44.379, -18.105, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.625, 0.335, -0.488, 1.587, -4.944, 59.156, 44.407, -18.116, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.625, 0.335, -0.488, 1.587, -4.944, 59.15, 44.434, -18.122, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.625, 0.335, -0.488, 1.587, -4.944, 59.145, 44.456, -18.127, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.624, 0.333, -1.038, -0.305, -2.869, 59.134, 44.467, -18.144, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.554,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.624, 0.333, -1.038, -0.305, -2.869, 59.123, 44.484, -18.155, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.708, 0.624, 0.333, -1.038, -0.305, -2.869, 59.112, 44.495, -18.166, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.624, 0.333, -1.038, -0.305, -2.869, 59.101, 44.506, -18.177, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.626, 0.337, -1.77, -0.305, -2.93, 59.084, 44.517, -18.188, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.626, 0.337, -1.77, -0.305, -2.93, 59.068, 44.528, -18.204, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.707, 0.626, 0.337, -1.77, -0.305, -2.93, 59.057, 44.539, -18.215, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.626, 0.337, -1.77, -0.305, -2.93, 59.041, 44.555, -18.226, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.625, 0.343, -1.709, -0.549, -3.113, 59.024, 44.566, -18.243, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.615,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.625, 0.343, -1.709, -0.549, -3.113, 59.008, 44.577, -18.259, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.628,d6:24:01:31:b7:6e, 2015-01-01 00:57:27.285, -0.605, -0.336, 0.75, -0.244, 0.305, -0.183, -23.961, 35.892, -100.827, 1.573, 10.167, -28.040, 23.21, 0.64258, 0.10629, 0.34439, -0.67609,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.625, 0.343, -1.709, -0.549, -3.113, 58.991, 44.588, -18.27, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.625, 0.343, -1.709, -0.549, -3.113, 58.975, 44.604, -18.287, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.624, 0.345, -1.038, 0, -3.723, 58.964, 44.621, -18.298, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.624, 0.345, -1.038, 0, -3.723, 58.953, 44.637, -18.314, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.624, 0.345, -1.038, 0, -3.723, 58.942, 44.648, -18.325, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.624, 0.345, -1.038, 0, -3.723, 58.931, 44.665, -18.342, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.342, -0.61, -0.732, -3.052, 58.914, 44.676, -18.358, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.645,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.342, -0.61, -0.732, -3.052, 58.903, 44.692, -18.369, 15.220, -70.227, -145.340, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.342, -0.61, -0.732, -3.052, 58.892, 44.703, -18.386, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.342, -0.61, -0.732, -3.052, 58.881, 44.714, -18.402, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.343, -0.671, -1.892, -1.831, 58.87, 44.714, -18.419, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.343, -0.671, -1.892, -1.831, 58.854, 44.72, -18.441, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.712, 0.619, 0.343, -0.671, -1.892, -1.831, 58.843, 44.725, -18.457, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.619, 0.343, -0.671, -1.892, -1.831, 58.826, 44.725, -18.479, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.613, 0.345, -0.549, -1.343, -2.441, 58.815, 44.736, -18.495, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.675,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.613, 0.345, -0.549, -1.343, -2.441, 58.799, 44.742, -18.512, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.719,d6:24:01:31:b7:6e, 2015-01-01 00:57:27.285, -0.595, -0.335, 0.755, 0.244, -0.549, -0.244, -23.956, 35.887, -100.618, 1.573, 10.167, -28.040, 23.21, 0.64258, 0.10629, 0.34439, -0.67609,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.613, 0.345, -0.549, -1.343, -2.441, 58.788, 44.747, -18.528, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.723, 0.613, 0.345, -0.549, -1.343, -2.441, 58.777, 44.758, -18.545, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.723, 0.611, 0.346, -0.61, -1.77, -1.404, 58.766, 44.758, -18.561, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.723, 0.611, 0.346, -0.61, -1.77, -1.404, 58.749, 44.764, -18.578, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.723, 0.611, 0.346, -0.61, -1.77, -1.404, 58.738, 44.764, -18.594, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.611, 0.346, -0.61, -1.77, -1.404, 58.727, 44.769, -18.611, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.611, 0.345, -0.671, -1.221, -1.343, 58.716, 44.769, -18.622, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.735,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.611, 0.345, -0.671, -1.221, -1.343, 58.705, 44.775, -18.638, 16.287, -69.660, -145.300, 21.37, -0.7597, -0.51575, -0.24332, 0.31235,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.611, 0.345, -0.671, -1.221, -1.343, 58.694, 44.78, -18.649, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.719, 0.611, 0.345, -0.671, -1.221, -1.343, 58.683, 44.78, -18.66, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.719, 0.611, 0.349, -1.16, -1.648, -0.366, 58.672, 44.78, -18.671, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.719, 0.611, 0.349, -1.16, -1.648, -0.366, 58.656, 44.78, -18.688, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.719, 0.611, 0.349, -1.16, -1.648, -0.366, 58.645, 44.78, -18.699, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.611, 0.349, -1.16, -1.648, -0.366, 58.634, 44.78, -18.71, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.613, 0.354, -0.854, -1.77, 0.366, 58.623, 44.775, -18.721, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.765,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.722, 0.613, 0.354, -0.854, -1.77, 0.366, 58.612, 44.769, -18.732, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.718, 0.613, 0.354, -0.854, -1.77, 0.366, 58.601, 44.764, -18.737, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.718, 0.611, 0.353, -0.061, -2.38, 1.587, 58.596, 44.753, -18.748, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.718, 0.611, 0.353, -0.061, -2.38, 1.587, 58.59, 44.742, -18.759, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.718, 0.611, 0.353, -0.061, -2.38, 1.587, 58.585, 44.731, -18.77, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.611, 0.353, -0.061, -2.38, 1.587, 58.579, 44.72, -18.776, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.613, 0.349, -0.061, -0.671, 0.183, 58.579, 44.72, -18.781, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.613, 0.349, -0.061, -0.671, 0.183, 58.574, 44.72, -18.787, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.796,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.340, -0.72, 0.613, 0.349, -0.061, -0.671, 0.183, 58.574, 44.714, -18.792, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.839,d6:24:01:31:b7:6e, 2015-01-01 00:57:27.285, -0.594, -0.341, 0.762, 0.977, -0.366, -0.122, -23.906, 35.837, -100.492, 1.573, 10.167, -28.040, 23.21, 0.64258, 0.10629, 0.34439, -0.67609,
 08:15:39.854,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.722, 0.613, 0.349, -0.061, -0.671, 0.183, 58.568, 44.714, -18.792, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.854,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.722, 0.609, 0.348, -0.488, -0.732, 1.221, 58.568, 44.709, -18.792, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.854,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.722, 0.609, 0.348, -0.488, -0.732, 1.221, 58.568, 44.703, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.854,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.722, 0.609, 0.348, -0.488, -0.732, 1.221, 58.563, 44.698, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.854,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.712, 0.609, 0.348, -0.488, -0.732, 1.221, 58.563, 44.692, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.854,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.712, 0.62, 0.352, -1.038, -0.977, 1.892, 58.557, 44.687, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.855,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.712, 0.62, 0.352, -1.038, -0.977, 1.892, 58.552, 44.676, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.855,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.712, 0.62, 0.352, -1.038, -0.977, 1.892, 58.546, 44.67, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
 08:15:39.885,f7:68:33:b1:9e:f1, 2015-01-01 01:01:42.700, -0.713, 0.62, 0.352, -1.038, -0.977, 1.892, 58.546, 44.659, -18.798, 16.287, -69.660, -145.300, 21.37, -0.75635, -0.51331, -0.2504, 0.31882,
