time	DeviceName	AccX(g)	AccY(g)	AccZ(g)	AsX(°/s)	AsY(°/s)	AsZ(°/s)	AngleX(°)	AngleY(°)	AngleZ(°)	HX(uT)	HY(uT)	HZ(uT)	Q0()	Q1()	Q2()	Q3()	Temperature(°C)	Version()	Battery level(%)	Relative_Angle_deg	Slouch_Flag	Elapsed_sec
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.387	0.948	0.111	-2.991	2.38	0.061	80.46	-22.85	-84.86	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.376	0.948	0.111	-2.991	2.38	0.061	80.45	-22.85	-84.85	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.376	0.934	0.112	-5.798	6.531	-0.916	80.41	-22.84	-84.83	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.376	0.934	0.112	-5.798	6.531	-0.916	80.38	-22.82	-84.8	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.376	0.934	0.112	-5.798	6.531	-0.916	80.34	-22.81	-84.78	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.375	0.934	0.112	-5.798	6.531	-0.916	80.3	-22.8	-84.75	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.375	0.914	0.115	-2.014	2.258	0.61	80.29	-22.8	-84.74	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.685	WT901BLE68(66B8CDDB35E6)	0.375	0.914	0.115	-2.014	2.258	0.61	80.29	-22.8	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.159
2025-05-20 11:27:38.714	WT901BLE68(66B8CDDB35E6)	0.375	0.914	0.115	-2.014	2.258	0.61	80.28	-22.8	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.188
2025-05-20 11:27:38.714	WT901BLE68(66B8CDDB35E6)	0.377	0.914	0.115	-2.014	2.258	0.61	80.27	-22.8	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.188
2025-05-20 11:27:38.714	WT901BLE68(66B8CDDB35E6)	0.377	0.904	0.118	1.221	1.16	-0.061	80.28	-22.8	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.188
2025-05-20 11:27:38.714	WT901BLE68(66B8CDDB35E6)	0.377	0.904	0.118	1.221	1.16	-0.061	80.29	-22.8	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.188
2025-05-20 11:27:38.714	WT901BLE68(66B8CDDB35E6)	0.377	0.904	0.118	1.221	1.16	-0.061	80.3	-22.8	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	52.35150373441617	1	26.188
2025-05-20 11:27:38.715	WT901BLE68(66B8CDDB35E6)	0.388	0.904	0.118	1.221	1.16	-0.061	80.32	-22.8	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.189
2025-05-20 11:27:38.715	WT901BLE68(66B8CDDB35E6)	0.388	0.922	0.126	0.549	2.014	-0.732	80.32	-22.79	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.189
2025-05-20 11:27:38.715	WT901BLE68(66B8CDDB35E6)	0.388	0.922	0.126	0.549	2.014	-0.732	80.33	-22.78	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.189
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.388	0.922	0.126	0.549	2.014	-0.732	80.33	-22.77	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.382	0.922	0.126	0.549	2.014	-0.732	80.34	-22.77	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.382	0.933	0.138	-2.93	2.686	-0.488	80.33	-22.76	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.382	0.933	0.138	-2.93	2.686	-0.488	80.31	-22.76	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.382	0.933	0.138	-2.93	2.686	-0.488	80.3	-22.75	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.374	0.933	0.138	-2.93	2.686	-0.488	80.28	-22.75	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.374	0.926	0.126	-3.845	2.319	0.0	80.27	-22.75	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.745	WT901BLE68(66B8CDDB35E6)	0.374	0.926	0.126	-3.845	2.319	0.0	80.25	-22.74	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.219
2025-05-20 11:27:38.774	WT901BLE68(66B8CDDB35E6)	0.374	0.926	0.126	-3.845	2.319	0.0	80.23	-22.74	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.248
2025-05-20 11:27:38.774	WT901BLE68(66B8CDDB35E6)	0.372	0.926	0.126	-3.845	2.319	0.0	80.21	-22.74	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.248
2025-05-20 11:27:38.774	WT901BLE68(66B8CDDB35E6)	0.372	0.911	0.125	-2.38	1.465	0.061	80.21	-22.73	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.248
2025-05-20 11:27:38.774	WT901BLE68(66B8CDDB35E6)	0.372	0.911	0.125	-2.38	1.465	0.061	80.19	-22.73	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.248
2025-05-20 11:27:38.774	WT901BLE68(66B8CDDB35E6)	0.372	0.911	0.125	-2.38	1.465	0.061	80.19	-22.73	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.248
2025-05-20 11:27:38.775	WT901BLE68(66B8CDDB35E6)	0.38	0.911	0.125	-2.38	1.465	0.061	80.18	-22.73	-84.73	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.249
2025-05-20 11:27:38.775	WT901BLE68(66B8CDDB35E6)	0.38	0.921	0.121	-4.944	4.15	-0.427	80.15	-22.72	-84.72	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.249
2025-05-20 11:27:38.775	WT901BLE68(66B8CDDB35E6)	0.38	0.921	0.121	-4.944	4.15	-0.427	80.12	-22.71	-84.7	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.249
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.38	0.921	0.121	-4.944	4.15	-0.427	80.1	-22.7	-84.69	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.386	0.921	0.121	-4.944	4.15	-0.427	80.07	-22.7	-84.68	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.386	0.929	0.129	-7.202	5.371	-0.488	80.04	-22.69	-84.66	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.386	0.929	0.129	-7.202	5.371	-0.488	79.99	-22.68	-84.64	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.386	0.929	0.129	-7.202	5.371	-0.488	79.95	-22.68	-84.62	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.379	0.929	0.129	-7.202	5.371	-0.488	79.91	-22.66	-84.6	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.379	0.926	0.132	-6.653	3.113	0.671	79.88	-22.66	-84.59	-38.275	-22.433	-3.892	0.64212	0.36383	-0.53571	-0.41016	25.3	13113	100	55.34076360463389	1	26.308
2025-05-20 11:27:38.834	WT901BLE68(66B8CDDB35E6)	0.379	0.926	0.132	-6.653	3.113	0.671	79.85	-22.66	-84.59	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.308
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.379	0.926	0.132	-6.653	3.113	0.671	79.82	-22.66	-84.58	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.372	0.926	0.132	-6.653	3.113	0.671	79.78	-22.66	-84.58	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.372	0.912	0.13	-4.517	2.686	1.038	79.76	-22.66	-84.57	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.372	0.912	0.13	-4.517	2.686	1.038	79.74	-22.66	-84.56	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.372	0.912	0.13	-4.517	2.686	1.038	79.72	-22.66	-84.55	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.373	0.912	0.13	-4.517	2.686	1.038	79.7	-22.67	-84.55	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.373	0.909	0.148	-2.808	2.38	0.305	79.69	-22.66	-84.54	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.865	WT901BLE68(66B8CDDB35E6)	0.373	0.909	0.148	-2.808	2.38	0.305	79.67	-22.66	-84.53	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.339
2025-05-20 11:27:38.894	WT901BLE68(66B8CDDB35E6)	0.373	0.909	0.148	-2.808	2.38	0.305	79.66	-22.66	-84.52	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.368
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.38	0.909	0.148	-2.808	2.38	0.305	79.65	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.38	0.917	0.145	-2.686	1.465	0.366	79.64	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.38	0.917	0.145	-2.686	1.465	0.366	79.63	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.38	0.917	0.145	-2.686	1.465	0.366	79.62	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.382	0.917	0.145	-2.686	1.465	0.366	79.61	-22.65	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.382	0.925	0.142	-3.479	1.526	0.671	79.6	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.895	WT901BLE68(66B8CDDB35E6)	0.382	0.925	0.142	-3.479	1.526	0.671	79.58	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.369
2025-05-20 11:27:38.956	WT901BLE68(66B8CDDB35E6)	0.382	0.925	0.142	-3.479	1.526	0.671	79.57	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.43
2025-05-20 11:27:38.956	WT901BLE68(66B8CDDB35E6)	0.385	0.925	0.142	-3.479	1.526	0.671	79.55	-22.66	-84.51	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.43
2025-05-20 11:27:38.956	WT901BLE68(66B8CDDB35E6)	0.385	0.928	0.142	-3.235	2.991	0.122	79.54	-22.65	-84.5	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.43
2025-05-20 11:27:38.956	WT901BLE68(66B8CDDB35E6)	0.385	0.928	0.142	-3.235	2.991	0.122	79.52	-22.65	-84.49	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.43
2025-05-20 11:27:38.957	WT901BLE68(66B8CDDB35E6)	0.385	0.928	0.142	-3.235	2.991	0.122	79.5	-22.65	-84.48	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.431
2025-05-20 11:27:38.957	WT901BLE68(66B8CDDB35E6)	0.383	0.928	0.142	-3.235	2.991	0.122	79.49	-22.64	-84.47	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.431
2025-05-20 11:27:38.957	WT901BLE68(66B8CDDB35E6)	0.383	0.914	0.131	-1.953	3.418	0.366	79.48	-22.64	-84.46	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.431
2025-05-20 11:27:38.957	WT901BLE68(66B8CDDB35E6)	0.383	0.914	0.131	-1.953	3.418	0.366	79.47	-22.64	-84.46	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.431
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.383	0.914	0.131	-1.953	3.418	0.366	79.46	-22.64	-84.45	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.914	0.131	-1.953	3.418	0.366	79.45	-22.64	-84.44	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.925	0.144	-1.526	4.272	-0.793	79.44	-22.63	-84.42	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.925	0.144	-1.526	4.272	-0.793	79.43	-22.62	-84.41	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.925	0.144	-1.526	4.272	-0.793	79.42	-22.61	-84.4	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.925	0.144	-1.526	4.272	-0.793	79.41	-22.6	-84.38	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.929	0.152	-2.747	5.066	-0.671	79.39	-22.59	-84.37	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:38.985	WT901BLE68(66B8CDDB35E6)	0.379	0.929	0.152	-2.747	5.066	-0.671	79.38	-22.58	-84.35	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.459
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.379	0.929	0.152	-2.747	5.066	-0.671	79.35	-22.57	-84.34	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.378	0.929	0.152	-2.747	5.066	-0.671	79.34	-22.57	-84.32	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.378	0.927	0.145	-4.822	7.568	-0.488	79.3	-22.55	-84.29	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.378	0.927	0.145	-4.822	7.568	-0.488	79.27	-22.54	-84.27	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.378	0.927	0.145	-4.822	7.568	-0.488	79.24	-22.53	-84.24	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.381	0.927	0.145	-4.822	7.568	-0.488	79.21	-22.52	-84.22	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.160	WT901BLE68(66B8CDDB35E6)	0.381	0.923	0.135	-5.798	9.216	0.0	79.17	-22.51	-84.18	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.634
2025-05-20 11:27:39.170	WT901BLE68(66B8CDDB35E6)	0.381	0.923	0.135	-5.798	9.216	0.0	79.12	-22.51	-84.14	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.644
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.381	0.923	0.135	-5.798	9.216	0.0	79.09	-22.49	-84.11	-38.275	-22.433	-3.892	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.377	0.923	0.135	-5.798	9.216	0.0	79.04	-22.48	-84.07	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.377	0.926	0.145	-5.066	10.254	-0.977	79.0	-22.47	-84.02	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.377	0.926	0.145	-5.066	10.254	-0.977	78.96	-22.46	-83.98	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.377	0.926	0.145	-5.066	10.254	-0.977	78.93	-22.44	-83.94	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.37	0.926	0.145	-5.066	10.254	-0.977	78.89	-22.42	-83.89	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.37	0.924	0.16	-5.676	6.226	0.427	78.85	-22.42	-83.87	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.760	WT901BLE68(66B8CDDB35E6)	0.37	0.924	0.16	-5.676	6.226	0.427	78.82	-22.41	-83.85	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	27.234
2025-05-20 11:27:39.106	WT901BLE68(66B8CDDB35E6)	0.37	0.924	0.16	-5.676	6.226	0.427	78.79	-22.41	-83.83	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.58
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.369	0.924	0.16	-5.676	6.226	0.427	78.76	-22.4	-83.81	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	55.37832066342293	1	26.581
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.369	0.917	0.147	-0.793	5.737	-0.854	78.74	-22.39	-83.79	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.581
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.369	0.917	0.147	-0.793	5.737	-0.854	78.74	-22.38	-83.78	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.581
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.371	0.917	0.147	-0.793	5.737	-0.854	78.73	-22.37	-83.75	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.581
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.371	0.926	0.157	-0.671	5.615	-1.465	78.72	-22.36	-83.74	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.581
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.371	0.926	0.157	-0.671	5.615	-1.465	78.72	-22.35	-83.72	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.581
2025-05-20 11:27:39.107	WT901BLE68(66B8CDDB35E6)	0.371	0.926	0.157	-0.671	5.615	-1.465	78.71	-22.33	-83.7	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.581
2025-05-20 11:27:39.137	WT901BLE68(66B8CDDB35E6)	0.374	0.926	0.157	-0.671	5.615	-1.465	78.7	-22.32	-83.68	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.611
2025-05-20 11:27:39.137	WT901BLE68(66B8CDDB35E6)	0.374	0.917	0.156	-0.854	6.104	-2.625	78.69	-22.3	-83.67	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.611
2025-05-20 11:27:39.137	WT901BLE68(66B8CDDB35E6)	0.374	0.917	0.156	-0.854	6.104	-2.625	78.68	-22.27	-83.64	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.611
2025-05-20 11:27:39.137	WT901BLE68(66B8CDDB35E6)	0.374	0.917	0.156	-0.854	6.104	-2.625	78.67	-22.26	-83.63	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.611
2025-05-20 11:27:39.137	WT901BLE68(66B8CDDB35E6)	0.378	0.917	0.156	-0.854	6.104	-2.625	78.67	-22.24	-83.61	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.611
2025-05-20 11:27:39.137	WT901BLE68(66B8CDDB35E6)	0.378	0.92	0.154	-1.953	5.798	-2.747	78.65	-22.21	-83.59	-37.858	-22.592	-4.533	0.64102	0.36401	-0.53491	-0.41272	25.3	13113	100	56.16471576425902	1	26.611
