Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 08:16:57.702,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.57, 0.067, 0.716, 32.837, 18.005, -31.799, 1.73, -34.645, 95.894, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.702,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.57, 0.067, 0.716, 32.837, 18.005, -31.799, 1.983, -34.557, 95.718, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.702,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.607, 0.067, 0.716, 32.837, 18.005, -31.799, 2.23, -34.464, 95.548, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.702,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.607, 0.081, 0.716, 33.081, -1.343, -16.907, 2.439, -34.47, 95.455, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.702,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.607, 0.081, 0.716, 33.081, -1.343, -16.907, 2.642, -34.481, 95.361, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.607, 0.081, 0.716, 33.081, -1.343, -16.907, 2.851, -34.486, 95.268, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.595, 0.081, 0.716, 33.081, -1.343, -16.907, 3.06, -34.497, 95.175, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.595, 0.1, 0.753, 34.79, -4.089, -10.559, 3.252, -34.525, 95.12, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.595, 0.1, 0.753, 34.79, -4.089, -10.559, 3.45, -34.547, 95.065, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.595, 0.1, 0.753, 34.79, -4.089, -10.559, 3.647, -34.574, 95.01, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.576, 0.1, 0.753, 34.79, -4.089, -10.559, 3.845, -34.596, 94.955, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.576, 0.11, 0.732, 18.066, 4.333, -10.803, 3.955, -34.579, 94.9, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.762,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.576, 0.11, 0.732, 18.066, 4.333, -10.803, 4.07, -34.563, 94.85, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.776,d6:24:01:31:b7:6e, 2015-01-01 00:58:44.745, 0.491, 0.042, 0.771, -19.409, 12.512, 15.137, 4.186, -28.229, 5.532, -32.913, 9.873, -46.820, 24.9, 0.96985, 0.04691, -0.22699, 0.07452,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.576, 0.11, 0.732, 18.066, 4.333, -10.803, 4.186, -34.547, 94.796, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.585, 0.11, 0.732, 18.066, 4.333, -10.803, 4.301, -34.53, 94.741, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.585, 0.085, 0.691, 7.69, -4.578, -7.141, 4.351, -34.557, 94.708, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.585, 0.085, 0.691, 7.69, -4.578, -7.141, 4.406, -34.585, 94.669, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.585, 0.085, 0.691, 7.69, -4.578, -7.141, 4.46, -34.618, 94.636, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.605, 0.085, 0.691, 7.69, -4.578, -7.141, 4.521, -34.645, 94.598, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.605, 0.083, 0.674, -7.324, -15.259, -5.859, 4.499, -34.733, 94.565, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.794,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.605, 0.083, 0.674, -7.324, -15.259, -5.859, 4.482, -34.816, 94.526, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.605, 0.083, 0.674, -7.324, -15.259, -5.859, 4.46, -34.898, 94.493, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.609, 0.083, 0.674, -7.324, -15.259, -5.859, 4.444, -34.986, 94.455, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.609, 0.104, 0.716, -12.268, -10.315, -10.925, 4.422, -35.041, 94.395, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.609, 0.104, 0.716, -12.268, -10.315, -10.925, 4.395, -35.101, 94.329, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.609, 0.104, 0.716, -12.268, -10.315, -10.925, 4.373, -35.156, 94.268, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.575, 0.104, 0.716, -12.268, -10.315, -10.925, 4.351, -35.217, 94.202, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.575, 0.111, 0.75, -8.118, -27.1, 4.822, 4.296, -35.365, 94.224, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.824,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.575, 0.111, 0.75, -8.118, -27.1, 4.822, 4.246, -35.513, 94.246, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.836,d6:24:01:31:b7:6e, 2015-01-01 00:58:44.745, 0.369, -0.037, 0.771, -53.955, 54.321, 13.855, -0.099, -24.884, 4.938, -28.260, 11.747, -42.800, 24.9, 0.96985, 0.04691, -0.22699, 0.07452,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.575, 0.111, 0.75, -8.118, -27.1, 4.822, 4.197, -35.656, 94.268, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.635, 0.111, 0.75, -8.118, -27.1, 4.822, 4.147, -35.804, 94.29, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.635, 0.09, 0.795, -4.7, -29.114, 0.916, 4.131, -35.958, 94.285, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.635, 0.09, 0.795, -4.7, -29.114, 0.916, 4.114, -36.112, 94.285, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.635, 0.09, 0.795, -4.7, -29.114, 0.916, 4.098, -36.266, 94.279, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.631, 0.09, 0.795, -4.7, -29.114, 0.916, 4.081, -36.42, 94.274, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.631, 0.088, 0.799, -9.094, -23.621, -11.475, 4.087, -36.535, 94.202, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.884,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.631, 0.088, 0.799, -9.094, -23.621, -11.475, 4.092, -36.656, 94.125, -26.873, -22.987, -165.373, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.631, 0.088, 0.799, -9.094, -23.621, -11.475, 4.098, -36.771, 94.048, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.636, 0.088, 0.799, -9.094, -23.621, -11.475, 4.103, -36.887, 93.972, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.636, 0.09, 0.821, -4.7, -31.311, -20.325, 4.169, -37.04, 93.834, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.636, 0.09, 0.821, -4.7, -31.311, -20.325, 4.23, -37.189, 93.697, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.656, 0.09, 0.821, -4.7, -31.311, -20.325, 4.296, -37.337, 93.56, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.656, 0.104, 0.836, -9.521, -36.743, -26.917, 4.367, -37.507, 93.378, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.914,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.656, 0.104, 0.836, -9.521, -36.743, -26.917, 4.433, -37.678, 93.192, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.915,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.656, 0.104, 0.836, -9.521, -36.743, -26.917, 4.504, -37.848, 93.005, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.943,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.695, 0.104, 0.836, -9.521, -36.743, -26.917, 4.576, -38.018, 92.823, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.943,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.695, 0.109, 0.852, -19.226, -50.293, -31.189, 4.62, -38.249, 92.598, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.943,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.695, 0.109, 0.852, -19.226, -50.293, -31.189, 4.669, -38.485, 92.373, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.943,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.695, 0.109, 0.852, -19.226, -50.293, -31.189, 4.719, -38.716, 92.153, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.943,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.745, 0.109, 0.852, -19.226, -50.293, -31.189, 4.768, -38.947, 91.923, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.943,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.745, 0.083, 0.786, -32.166, -60.608, -26.367, 4.741, -39.232, 91.719, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.944,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.745, 0.083, 0.786, -32.166, -60.608, -26.367, 4.713, -39.512, 91.516, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.944,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.745, 0.083, 0.786, -32.166, -60.608, -26.367, 4.686, -39.798, 91.313, -32.773, -47.013, -168.713, 23.09, -0.64789, -0.13098, 0.25223, -0.70667,
 08:16:57.958,d6:24:01:31:b7:6e, 2015-01-01 00:58:44.745, 0.424, -0.073, 0.941, -10.62, 16.357, 1.77, -2.241, -18.523, 2.889, -28.260, 11.747, -42.800, 24.9, 0.98663, -0.01642, -0.1604, 0.02087,
 08:16:58.004,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.723, 0.083, 0.786, -32.166, -60.608, -26.367, 4.664, -40.084, 91.11, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.004,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.723, 0.092, 0.748, -11.292, -57.373, -33.142, 4.774, -40.347, 90.857, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.004,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.723, 0.092, 0.748, -11.292, -57.373, -33.142, 4.883, -40.611, 90.61, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.004,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.723, 0.092, 0.748, -11.292, -57.373, -33.142, 4.993, -40.875, 90.357, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.004,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.658, 0.092, 0.748, -11.292, -57.373, -33.142, 5.109, -41.138, 90.104, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.004,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.658, 0.116, 0.689, -17.395, -51.27, -30.334, 5.18, -41.375, 89.874, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.005,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.658, 0.116, 0.689, -17.395, -51.27, -30.334, 5.251, -41.605, 89.637, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.005,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.658, 0.116, 0.689, -17.395, -51.27, -30.334, 5.323, -41.836, 89.407, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.035,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.66, 0.116, 0.689, -17.395, -51.27, -30.334, 5.4, -42.067, 89.171, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.035,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.66, 0.134, 0.687, -23.621, -41.321, -29.419, 5.433, -42.253, 88.945, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.035,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.66, 0.134, 0.687, -23.621, -41.321, -29.419, 5.471, -42.435, 88.726, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.035,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.66, 0.134, 0.687, -23.621, -41.321, -29.419, 5.51, -42.616, 88.5, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.035,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.71, 0.134, 0.687, -23.621, -41.321, -29.419, 5.554, -42.797, 88.275, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.035,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.71, 0.139, 0.736, -15.747, -35.339, -27.222, 5.62, -42.951, 88.072, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.036,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.71, 0.139, 0.736, -15.747, -35.339, -27.222, 5.691, -43.105, 87.863, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.036,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.71, 0.139, 0.736, -15.747, -35.339, -27.222, 5.762, -43.259, 87.66, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.048,d6:24:01:31:b7:6e, 2015-01-01 00:58:45.100, 0.247, -0.08, 0.922, -40.894, 26.55, 11.597, -4.922, -18.276, 1.763, -28.260, 11.747, -42.800, 24.9, 0.98663, -0.01642, -0.1604, 0.02087,
 08:16:58.064,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.735, 0.139, 0.736, -15.747, -35.339, -27.222, 5.834, -43.412, 87.451, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.064,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.735, 0.14, 0.735, -6.836, -35.889, -29.724, 5.96, -43.561, 87.226, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.064,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.735, 0.14, 0.735, -6.836, -35.889, -29.724, 6.092, -43.715, 86.995, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.064,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.735, 0.14, 0.735, -6.836, -35.889, -29.724, 6.224, -43.868, 86.77, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.064,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.731, 0.14, 0.735, -6.836, -35.889, -29.724, 6.356, -44.017, 86.539, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.064,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.731, 0.154, 0.694, -2.136, -33.936, -28.931, 6.504, -44.16, 86.314, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.065,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.731, 0.154, 0.694, -2.136, -33.936, -28.931, 6.658, -44.302, 86.089, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.065,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.731, 0.154, 0.694, -2.136, -33.936, -28.931, 6.817, -44.445, 85.864, -32.773, -47.013, -168.713, 23.09, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.698, 0.154, 0.694, -2.136, -33.936, -28.931, 6.971, -44.588, 85.638, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.698, 0.169, 0.658, -3.052, -19.592, -29.663, 7.114, -44.654, 85.419, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.698, 0.169, 0.658, -3.052, -19.592, -29.663, 7.262, -44.725, 85.204, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.698, 0.169, 0.658, -3.052, -19.592, -29.663, 7.41, -44.791, 84.985, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.67, 0.169, 0.658, -3.052, -19.592, -29.663, 7.559, -44.863, 84.765, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.67, 0.184, 0.672, -8.484, -16.968, -18.066, 7.619, -44.929, 84.628, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.67, 0.184, 0.672, -8.484, -16.968, -18.066, 7.679, -44.995, 84.49, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.124,f7:68:33:b1:9e:f1, 2015-01-01 01:02:59.975, 0.67, 0.184, 0.672, -8.484, -16.968, -18.066, 7.745, -45.055, 84.359, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.154,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.689, 0.184, 0.672, -8.484, -16.968, -18.066, 7.811, -45.121, 84.221, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.154,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.689, 0.201, 0.727, -11.353, -19.897, -13.489, 7.844, -45.203, 84.111, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.154,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.689, 0.201, 0.727, -11.353, -19.897, -13.489, 7.877, -45.286, 84.001, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.154,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.344, 0.201, 0.727, -11.353, -19.897, -13.489, 7.91, -45.363, 83.892, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.154,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.729, 0.101, 0.363, -11.353, -19.897, -13.489, 7.943, -45.445, 83.782, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.155,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.729, 0.199, 0.802, -8.301, -31.616, -12.939, 7.998, -45.582, 83.661, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.155,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.729, 0.199, 0.802, -8.301, -31.616, -12.939, 8.053, -45.72, 83.54, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.155,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.729, 0.199, 0.802, -8.301, -31.616, -12.939, 8.113, -45.857, 83.419, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.167,d6:24:01:31:b7:6e, 2015-01-01 00:58:45.100, 0.199, -0.104, 0.908, -37.231, 24.17, 41.87, -8.575, -14.777, 4.4, -28.260, 11.747, -42.800, 24.9, 0.98663, -0.01642, -0.1604, 0.02087,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.74, 0.199, 0.802, -8.301, -31.616, -12.939, 8.174, -45.994, 83.298, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.74, 0.198, 0.789, -1.221, -36.926, -11.353, 8.262, -46.154, 83.183, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.74, 0.198, 0.789, -1.221, -36.926, -11.353, 8.355, -46.318, 83.062, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.74, 0.198, 0.789, -1.221, -36.926, -11.353, 8.448, -46.478, 82.941, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.728, 0.198, 0.789, -1.221, -36.926, -11.353, 8.542, -46.637, 82.82, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.728, 0.236, 0.802, -11.841, -40.894, -2.93, 8.547, -46.824, 82.755, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
 08:16:58.183,f7:68:33:b1:9e:f1, 2015-01-01 01:03:00.485, 0.728, 0.236, 0.802, -11.841, -40.894, -2.93, 8.547, -47.01, 82.689, -32.773, -47.013, -168.713, 23.75, -0.64084, -0.27597, 0.19141, -0.69025,
